FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;COICOP;Coicop (DESC);NUMBER_HOUSEHOLD_COMP;Numero di componenti della famiglia;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione'
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N2;2;2018;170.13;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N2;2;2019;162.52;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N2;2;2020;78.07;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N2;2;2021;106.25;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N3;3;2014;147.52;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N3;3;2015;180.92;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N3;3;2016;187.46;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N3;3;2017;197.01;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N3;3;2018;127.21;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N3;3;2019;138.35;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N3;3;2020;126.05;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N3;3;2021;105.59;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N4;4;2014;161.57;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N4;4;2015;140.32;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N4;4;2016;228.98;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N4;4;2017;303.08;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N4;4;2018;196.07;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N4;4;2019;187.64;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N4;4;2020;312.12;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N4;4;2021;117.72;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N5_GE;5 e più;2015;208.35;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N5_GE;5 e più;2016;252.46;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N5_GE;5 e più;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N5_GE;5 e più;2019;218.79;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N5_GE;5 e più;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);03;-- abbigliamento e calzature;N5_GE;5 e più;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N1;1;2014;475.97;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N1;1;2015;495.2;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N1;1;2016;610.09;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N1;1;2017;496.59;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N1;1;2018;511.87;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N1;1;2019;570.22;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N1;1;2020;500.65;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N1;1;2021;614.79;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2014;777.09;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2015;768.51;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2016;832;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2017;706.78;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2018;707.94;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2019;830.96;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2020;749.54;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2021;806.52;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2014;773.35;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2015;861.78;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2016;1044.57;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2017;639.89;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2018;673.93;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2019;723.65;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2020;718.59;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2021;749.7;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2014;863.81;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2015;833.85;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2016;976.84;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2017;694.58;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2018;913.62;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2019;783.63;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2020;785.16;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2021;893.27;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2015;1096.71;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2016;1061.66;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2018;790.76;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2019;707.79;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2020;780.19;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2021;955.2;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2014;61.12;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2015;62.09;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2016;53.95;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2017;78.34;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2018;67.63;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2019;41.68;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2020;32.76;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2021;60.48;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2014;81.17;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2015;98.28;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2016;73.28;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2017;95.12;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2018;76.05;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2019;85.79;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2020;69.42;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2021;79.75;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2014;144.63;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2015;81.88;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2016;112.69;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2017;142.19;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2018;70.26;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2019;91.09;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2020;104.21;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2021;101.9;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2014;96.53;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2015;109.64;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2016;95.57;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2017;120.94;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2018;140.57;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2019;81.86;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2020;88.02;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2021;85.57;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2015;86.98;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2016;83.48;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2018;126.32;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2019;124.88;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2020;106.01;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2021;210.89;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2014;54.2;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2015;70.66;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2016;52.39;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2017;48.37;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2018;66.88;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2019;64.59;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2020;48.99;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2021;65.18;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2014;76.72;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2015;78.76;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2016;81.91;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2017;118.35;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2018;97.92;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2019;108.77;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2020;97.23;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2021;117.74;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2014;118.22;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2015;68.95;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2016;90.73;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2017;97.38;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2018;108.51;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2019;100.41;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2020;123.5;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2021;150.74;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2014;100.39;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2015;97.85;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2016;98.01;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2017;121.61;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2018;165.49;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2019;144.16;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2020;121.6;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2021;107.71;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2015;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2016;316.93;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2018;99.15;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2019;128.53;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2021;176.81;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N1;1;2014;94.87;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N1;1;2015;93.48;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N1;1;2016;126.42;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N1;1;2017;92.66;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N1;1;2018;129.72;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N1;1;2019;111.51;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N1;1;2020;84.14;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N1;1;2021;104.9;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N2;2;2014;223.91;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N2;2;2015;237.94;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N2;2;2016;176;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N2;2;2017;265.69;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N2;2;2018;286.51;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N2;2;2019;220.41;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N2;2;2020;148.34;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N2;2;2021;166.61;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N3;3;2014;331.8;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N3;3;2015;308.7;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N3;3;2016;298.32;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N3;3;2017;310.33;;
